param_value,timestep,ranking,count,total,proportion
4.0,8,7,18,210,0.08571428571428572
4.0,8,8,75,210,0.35714285714285715
4.0,8,9,71,210,0.3380952380952381
4.0,8,10,20,210,0.09523809523809523
4.0,9,1,2,210,0.009523809523809525
4.0,9,2,2,210,0.009523809523809525
4.0,9,3,6,210,0.02857142857142857
4.0,9,5,1,210,0.004761904761904762
4.0,9,6,13,210,0.06190476190476191
4.0,9,7,15,210,0.07142857142857142
4.0,9,8,73,210,0.3476190476190476
4.0,9,9,76,210,0.3619047619047619
4.0,9,10,22,210,0.10476190476190476
4.0,10,1,3,210,0.014285714285714285
4.0,10,2,3,210,0.014285714285714285
4.0,10,3,4,210,0.01904761904761905
4.0,10,4,1,210,0.004761904761904762
4.0,10,5,1,210,0.004761904761904762
4.0,10,6,5,210,0.023809523809523808
4.0,10,7,21,210,0.1
4.0,10,8,77,210,0.36666666666666664
4.0,10,9,67,210,0.319047619047619
4.0,10,10,28,210,0.13333333333333333
4.0,11,1,3,210,0.014285714285714285
4.0,11,2,1,210,0.004761904761904762
4.0,11,3,3,210,0.014285714285714285
4.0,11,4,2,210,0.009523809523809525
4.0,11,5,1,210,0.004761904761904762
4.0,11,6,5,210,0.023809523809523808
4.0,11,7,18,210,0.08571428571428572
4.0,11,8,72,210,0.34285714285714286
4.0,11,9,72,210,0.34285714285714286
4.0,11,10,33,210,0.15714285714285714
4.0,12,1,4,210,0.01904761904761905
4.0,12,2,1,210,0.004761904761904762
4.0,12,3,2,210,0.009523809523809525
4.0,12,5,1,210,0.004761904761904762
4.0,12,6,7,210,0.03333333333333333
4.0,12,7,22,210,0.10476190476190476
4.0,12,8,63,210,0.3
4.0,12,9,74,210,0.3523809523809524
4.0,12,10,36,210,0.17142857142857143
4.0,13,1,6,210,0.02857142857142857
4.0,13,2,3,210,0.014285714285714285
4.0,13,3,1,210,0.004761904761904762
4.0,13,4,1,210,0.004761904761904762
4.0,13,5,1,210,0.004761904761904762
4.0,13,6,8,210,0.0380952380952381
4.0,13,7,17,210,0.08095238095238096
4.0,13,8,74,210,0.3523809523809524
4.0,13,9,68,210,0.3238095238095238
4.0,13,10,31,210,0.14761904761904762
4.0,14,1,8,210,0.0380952380952381
4.0,14,2,5,210,0.023809523809523808
4.0,14,3,2,210,0.009523809523809525
4.0,14,4,3,210,0.014285714285714285
4.0,14,5,1,210,0.004761904761904762
4.0,14,6,10,210,0.047619047619047616
4.0,14,7,14,210,0.06666666666666667
4.0,14,8,70,210,0.3333333333333333
4.0,14,9,65,210,0.30952380952380953
4.0,14,10,32,210,0.1523809523809524
4.0,15,1,11,210,0.05238095238095238
4.0,15,2,3,210,0.014285714285714285
4.0,15,3,2,210,0.009523809523809525
4.0,15,4,4,210,0.01904761904761905
4.0,15,6,8,210,0.0380952380952381
4.0,15,7,19,210,0.09047619047619047
4.0,15,8,66,210,0.3142857142857143
4.0,15,9,67,210,0.319047619047619
4.0,15,10,30,210,0.14285714285714285
