param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
p,0.5,11,Passive-Aggressive,7.666666666666667,0.9168313422570846,8.0,-0.125,0.8501917942185291
p,0.5,12,Aggressive,7.333333333333333,2.3529198635010866,8.0,0.0,0.5897678246195884
p,0.5,12,Assertive,8.277777777777779,0.6594851286576787,8.0,0.027777777777777776,0.8101538164751224
p,0.5,12,Passive,8.083333333333334,0.7699721701835351,8.0,0.25,1.3809934312453689
p,0.5,12,Passive-Aggressive,8.0,1.06321906614239,8.0,0.3333333333333333,0.816496580927726
p,0.5,13,Aggressive,7.666666666666667,2.315668119696713,8.5,0.3333333333333333,1.090140264874869
p,0.5,13,Assertive,8.694444444444445,0.5766625378327279,9.0,0.4166666666666667,0.806225774829855
p,0.5,13,Passive,8.277777777777779,0.5662463427121808,8.0,0.19444444444444445,0.7862912744358596
p,0.5,13,Passive-Aggressive,8.166666666666666,0.701964118163034,8.0,0.16666666666666666,1.203858530857692
p,0.5,14,Aggressive,7.666666666666667,2.315668119696713,8.5,0.0,0.41702882811414954
p,0.5,14,Assertive,8.555555555555555,0.557773351022717,9.0,-0.1388888888888889,0.7231983635323528
p,0.5,14,Passive,8.166666666666666,0.5606119105813878,8.0,-0.1111111111111111,0.5745944049142231
p,0.5,14,Passive-Aggressive,8.166666666666666,0.48154341234307685,8.0,0.0,0.7801894976054939
p,0.5,15,Aggressive,7.875,2.3831382305873396,9.0,0.20833333333333334,0.4148511169990534
p,0.5,15,Assertive,8.722222222222221,0.454256762579498,9.0,0.16666666666666666,0.560611910581388
p,0.5,15,Passive,8.277777777777779,0.7014723744122012,8.0,0.1111111111111111,0.522509208546484
p,0.5,15,Passive-Aggressive,8.208333333333334,0.7210600087592463,8.0,0.041666666666666664,0.6240935455708451
p,0.7,0,Aggressive,4.75,2.9229228968396628,4.5,0.0,0.0
p,0.7,0,Assertive,5.277777777777778,2.742377603583234,5.0,0.0,0.0
p,0.7,0,Passive,5.416666666666667,3.0366805184985415,5.0,0.0,0.0
p,0.7,0,Passive-Aggressive,4.208333333333333,2.7343096524282537,4.0,0.0,0.0
p,0.7,1,Aggressive,4.75,2.9229228968396628,4.5,0.0,0.0
p,0.7,1,Assertive,6.888888888888889,2.4116121196977383,8.0,1.6111111111111112,2.3087136526989935
p,0.7,1,Passive,5.472222222222222,2.9807583992871063,5.0,0.05555555555555555,0.8261595987094034
p,0.7,1,Passive-Aggressive,4.75,3.2336545485147967,4.0,0.5416666666666666,0.883627241233132
p,0.7,2,Aggressive,4.75,2.9229228968396628,4.5,0.0,0.0
p,0.7,2,Assertive,7.25,2.1297216451250818,8.0,0.3611111111111111,1.5884004133139327
p,0.7,2,Passive,6.75,2.4538599331315902,8.0,1.2777777777777777,2.5254262566501082
p,0.7,2,Passive-Aggressive,5.291666666666667,3.223273608247241,7.0,0.5416666666666666,1.8645238736369987
p,0.7,3,Aggressive,4.625,2.6344292344461153,4.5,-0.125,0.8501917942185292
p,0.7,3,Assertive,7.75,1.5743479375828675,8.0,0.5,1.7968225924034427
p,0.7,3,Passive,7.805555555555555,1.6356640319444655,8.0,1.0555555555555556,2.3169492804664427
p,0.7,3,Passive-Aggressive,6.416666666666667,2.976964702608969,8.0,1.125,2.437256119349041
p,0.7,4,Aggressive,5.541666666666667,3.1893732063330815,6.5,0.9166666666666666,1.5857152183236398
p,0.7,4,Assertive,8.0,1.0690449676496974,8.0,0.25,1.2955969390869324
p,0.7,4,Passive,7.861111111111111,0.9305229797662259,8.0,0.05555555555555555,1.3927248614434007
p,0.7,4,Passive-Aggressive,6.958333333333333,2.5956345737756905,8.0,0.5416666666666666,1.887698545081139
p,0.7,5,Aggressive,6.916666666666667,3.0348220586281878,9.0,1.375,2.6344292344461158
p,0.7,5,Assertive,8.333333333333334,0.7928249671720916,8.0,0.3333333333333333,0.8944271909999157
p,0.7,5,Passive,8.083333333333334,0.7699721701835351,8.0,0.2222222222222222,0.5909368402852789
p,0.7,5,Passive-Aggressive,7.125,2.364823736422617,8.0,0.16666666666666666,1.5510632164580769
p,0.7,6,Aggressive,7.041666666666667,2.804951625819669,8.0,0.125,1.3290238326779875
p,0.7,6,Assertive,8.333333333333334,0.7928249671720916,8.0,0.0,0.41403933560541256
p,0.7,6,Passive,8.194444444444445,0.46717659215115737,8.0,0.1111111111111111,0.7847757742648633
