param_value,timestep,ranking,count,total,proportion
0.5,15,3,1,78,0.01282051282051282
0.5,15,4,1,78,0.01282051282051282
0.5,15,6,2,78,0.02564102564102564
0.5,15,7,5,78,0.0641025641025641
0.5,15,8,16,78,0.20512820512820512
0.5,15,9,24,78,0.3076923076923077
0.5,15,10,28,78,0.358974358974359
0.7,0,1,17,210,0.08095238095238096
0.7,0,2,20,210,0.09523809523809523
0.7,0,3,21,210,0.1
0.7,0,4,23,210,0.10952380952380952
0.7,0,5,22,210,0.10476190476190476
0.7,0,6,17,210,0.08095238095238096
0.7,0,7,23,210,0.10952380952380952
0.7,0,8,17,210,0.08095238095238096
0.7,0,9,24,210,0.11428571428571428
0.7,0,10,26,210,0.12380952380952381
0.7,1,1,13,210,0.06190476190476191
0.7,1,2,15,210,0.07142857142857142
0.7,1,3,13,210,0.06190476190476191
0.7,1,4,21,210,0.1
0.7,1,5,16,210,0.0761904761904762
0.7,1,6,2,210,0.009523809523809525
0.7,1,7,20,210,0.09523809523809523
0.7,1,8,60,210,0.2857142857142857
0.7,1,9,34,210,0.1619047619047619
0.7,1,10,16,210,0.0761904761904762
0.7,2,1,12,210,0.05714285714285714
0.7,2,2,14,210,0.06666666666666667
0.7,2,3,10,210,0.047619047619047616
0.7,2,4,18,210,0.08571428571428572
0.7,2,5,16,210,0.0761904761904762
0.7,2,6,10,210,0.047619047619047616
0.7,2,7,17,210,0.08095238095238096
0.7,2,8,50,210,0.23809523809523808
0.7,2,9,47,210,0.22380952380952382
0.7,2,10,16,210,0.0761904761904762
0.7,3,1,7,210,0.03333333333333333
0.7,3,2,11,210,0.05238095238095238
0.7,3,3,9,210,0.04285714285714286
0.7,3,4,11,210,0.05238095238095238
0.7,3,5,11,210,0.05238095238095238
0.7,3,6,13,210,0.06190476190476191
0.7,3,7,22,210,0.10476190476190476
0.7,3,8,53,210,0.2523809523809524
0.7,3,9,50,210,0.23809523809523808
0.7,3,10,23,210,0.10952380952380952
0.7,4,1,10,210,0.047619047619047616
0.7,4,2,9,210,0.04285714285714286
0.7,4,3,10,210,0.047619047619047616
0.7,4,4,7,210,0.03333333333333333
0.7,4,5,9,210,0.04285714285714286
0.7,4,6,7,210,0.03333333333333333
0.7,4,7,16,210,0.0761904761904762
0.7,4,8,60,210,0.2857142857142857
0.7,4,9,45,210,0.21428571428571427
0.7,4,10,37,210,0.1761904761904762
0.7,5,1,15,210,0.07142857142857142
0.7,5,2,4,210,0.01904761904761905
0.7,5,3,17,210,0.08095238095238096
0.7,5,4,5,210,0.023809523809523808
0.7,5,5,6,210,0.02857142857142857
0.7,5,6,12,210,0.05714285714285714
0.7,5,7,20,210,0.09523809523809523
0.7,5,8,53,210,0.2523809523809524
0.7,5,9,50,210,0.23809523809523808
0.7,5,10,28,210,0.13333333333333333
0.7,6,1,11,210,0.05238095238095238
0.7,6,2,4,210,0.01904761904761905
0.7,6,3,9,210,0.04285714285714286
0.7,6,4,3,210,0.014285714285714285
0.7,6,5,6,210,0.02857142857142857
0.7,6,6,7,210,0.03333333333333333
0.7,6,7,23,210,0.10952380952380952
0.7,6,8,67,210,0.319047619047619
0.7,6,9,47,210,0.22380952380952382
0.7,6,10,33,210,0.15714285714285714
0.7,7,1,9,210,0.04285714285714286
0.7,7,2,4,210,0.01904761904761905
0.7,7,3,16,210,0.0761904761904762
0.7,7,4,4,210,0.01904761904761905
0.7,7,5,4,210,0.01904761904761905
0.7,7,6,8,210,0.0380952380952381
0.7,7,7,21,210,0.1
0.7,7,8,58,210,0.2761904761904762
0.7,7,9,52,210,0.24761904761904763
0.7,7,10,34,210,0.1619047619047619
0.7,8,1,8,210,0.0380952380952381
0.7,8,2,4,210,0.01904761904761905
0.7,8,3,9,210,0.04285714285714286
0.7,8,4,4,210,0.01904761904761905
0.7,8,5,2,210,0.009523809523809525
0.7,8,6,6,210,0.02857142857142857
0.7,8,7,19,210,0.09047619047619047
0.7,8,8,61,210,0.2904761904761905
0.7,8,9,64,210,0.3047619047619048
0.7,8,10,33,210,0.15714285714285714
0.7,9,1,4,210,0.01904761904761905
0.7,9,2,5,210,0.023809523809523808
0.7,9,3,8,210,0.0380952380952381
0.7,9,4,5,210,0.023809523809523808
0.7,9,5,2,210,0.009523809523809525
0.7,9,6,4,210,0.01904761904761905
0.7,9,7,15,210,0.07142857142857142
0.7,9,8,51,210,0.24285714285714285
0.7,9,9,76,210,0.3619047619047619
0.7,9,10,40,210,0.19047619047619047
0.7,10,1,4,210,0.01904761904761905
0.7,10,2,5,210,0.023809523809523808
0.7,10,3,7,210,0.03333333333333333
0.7,10,4,4,210,0.01904761904761905
0.7,10,5,2,210,0.009523809523809525
0.7,10,6,6,210,0.02857142857142857
0.7,10,7,15,210,0.07142857142857142
0.7,10,8,53,210,0.2523809523809524
0.7,10,9,64,210,0.3047619047619048
0.7,10,10,50,210,0.23809523809523808
0.7,11,1,4,210,0.01904761904761905
0.7,11,2,5,210,0.023809523809523808
0.7,11,3,5,210,0.023809523809523808
0.7,11,4,4,210,0.01904761904761905
0.7,11,5,2,210,0.009523809523809525
0.7,11,6,3,210,0.014285714285714285
0.7,11,7,18,210,0.08571428571428572
0.7,11,8,61,210,0.2904761904761905
0.7,11,9,65,210,0.30952380952380953
0.7,11,10,43,210,0.20476190476190476
0.7,12,1,2,210,0.009523809523809525
0.7,12,2,5,210,0.023809523809523808
0.7,12,3,4,210,0.01904761904761905
0.7,12,4,3,210,0.014285714285714285
0.7,12,5,2,210,0.009523809523809525
0.7,12,6,2,210,0.009523809523809525
0.7,12,7,12,210,0.05714285714285714
0.7,12,8,72,210,0.34285714285714286
0.7,12,9,67,210,0.319047619047619
0.7,12,10,41,210,0.19523809523809524
0.7,13,1,2,210,0.009523809523809525
0.7,13,2,5,210,0.023809523809523808
0.7,13,3,3,210,0.014285714285714285
0.7,13,4,3,210,0.014285714285714285
0.7,13,5,2,210,0.009523809523809525
0.7,13,6,2,210,0.009523809523809525
0.7,13,7,12,210,0.05714285714285714
0.7,13,8,70,210,0.3333333333333333
0.7,13,9,71,210,0.3380952380952381
0.7,13,10,40,210,0.19047619047619047
0.7,14,1,2,210,0.009523809523809525
0.7,14,2,4,210,0.01904761904761905
0.7,14,3,3,210,0.014285714285714285
0.7,14,4,2,210,0.009523809523809525
0.7,14,5,1,210,0.004761904761904762
0.7,14,6,2,210,0.009523809523809525
0.7,14,7,14,210,0.06666666666666667
0.7,14,8,71,210,0.3380952380952381
0.7,14,9,62,210,0.29523809523809524
0.7,14,10,49,210,0.23333333333333334
0.7,15,1,1,210,0.004761904761904762
0.7,15,2,4,210,0.01904761904761905
0.7,15,3,3,210,0.014285714285714285
0.7,15,4,2,210,0.009523809523809525
0.7,15,5,1,210,0.004761904761904762
0.7,15,6,2,210,0.009523809523809525
0.7,15,7,16,210,0.0761904761904762
0.7,15,8,72,210,0.34285714285714286
0.7,15,9,66,210,0.3142857142857143
0.7,15,10,43,210,0.20476190476190476
