param_value,timestep,communication_style,mean_ranking,std_ranking,count
0.3,12,Assertive,8.538461538461538,0.7555462940344226,39
0.3,12,Passive,8.263157894736842,1.3291779724715407,38
0.3,12,Passive-Aggressive,8.08,1.525341491819673,25
0.3,13,Aggressive,7.642857142857143,2.2478678904486475,28
0.3,13,Assertive,8.461538461538462,0.7896086254446048,39
0.3,13,Passive,8.40625,0.9455967564487794,32
0.3,13,Passive-Aggressive,8.095238095238095,1.300183137283433,21
0.3,14,Aggressive,7.916666666666667,2.1652726842366645,24
0.3,14,Assertive,8.242424242424242,1.2507573463281914,33
0.3,14,Passive,8.34375,1.0658746219314073,32
0.3,14,Passive-Aggressive,7.809523809523809,1.661897939677633,21
0.3,15,Aggressive,7.916666666666667,2.1652726842366645,24
0.3,15,Assertive,8.545454545454545,1.0335288182638251,33
0.3,15,Passive,8.0625,1.7027018377822631,32
0.3,15,Passive-Aggressive,8.0,1.8165902124584952,21
0.5,0,Aggressive,6.116279069767442,3.230872669416123,43
0.5,0,Assertive,5.467741935483871,2.78000909265811,62
0.5,0,Passive,6.03125,3.0130338557462335,64
0.5,0,Passive-Aggressive,4.804878048780488,2.9767390899701134,41
0.5,1,Aggressive,7.0,3.1622776601683795,26
0.5,1,Assertive,7.815789473684211,1.6250615482380595,38
0.5,1,Passive,6.852941176470588,2.7538661852261277,34
0.5,1,Passive-Aggressive,5.190476190476191,3.310876736138747,21
0.5,2,Aggressive,7.0,3.333333333333333,19
0.5,2,Assertive,8.461538461538462,1.3032503744336847,26
0.5,2,Passive,6.625,2.7444959581890678,32
0.5,2,Passive-Aggressive,5.714285714285714,3.393270651493293,21
0.5,3,Aggressive,7.0,3.333333333333333,19
0.5,3,Assertive,8.346153846153847,1.1642098674142112,26
0.5,3,Passive,7.857142857142857,2.1380899352993956,28
0.5,3,Passive-Aggressive,5.882352941176471,3.46197835314536,17
0.5,4,Aggressive,7.0,3.333333333333333,19
0.5,4,Assertive,8.346153846153847,1.1293292767765368,26
0.5,4,Passive,7.75,2.2215276692369117,28
0.5,4,Passive-Aggressive,6.294117647058823,3.2550865173285515,17
0.5,5,Aggressive,6.526315789473684,3.517707919348614,19
0.5,5,Assertive,7.730769230769231,2.3075128135322207,26
0.5,5,Passive,7.642857142857143,2.4375805508329242,28
0.5,5,Passive-Aggressive,5.647058823529412,3.2966114509938125,17
