param_value,timestep,communication_style,mean_ranking,std_ranking,count
0.7,7,Assertive,7.944444444444445,1.7024331294504318,72
0.7,7,Passive,7.5,1.5198220800243618,72
0.7,7,Passive-Aggressive,7.38,2.0492905691323267,50
0.7,8,Aggressive,7.224489795918367,2.2570750441892797,49
0.7,8,Assertive,7.916666666666667,1.1475632481265265,72
0.7,8,Passive,7.486111111111111,1.7197531394708585,72
0.7,8,Passive-Aggressive,7.3,2.0228288940723282,50
0.7,9,Aggressive,7.571428571428571,2.362907813126304,49
0.7,9,Assertive,8.152777777777779,1.3285565843459872,72
0.7,9,Passive,8.194444444444445,1.0159140599242638,72
0.7,9,Passive-Aggressive,7.8,1.6903085094570334,50
0.7,10,Aggressive,7.836734693877551,1.7718509481084816,49
0.7,10,Assertive,8.0,0.9929327736346234,72
0.7,10,Passive,8.041666666666666,0.8950175071070783,72
0.7,10,Passive-Aggressive,7.68,1.5964245765370277,50
0.7,11,Aggressive,8.040816326530612,1.8479626582792625,49
0.7,11,Assertive,8.375,0.637722620615789,72
0.7,11,Passive,8.027777777777779,0.9340540476901004,72
0.7,11,Passive-Aggressive,7.78,1.6938062438888146,50
0.7,12,Aggressive,7.938775510204081,1.6381921344542447,49
0.7,12,Assertive,8.055555555555555,0.9327966263692657,72
0.7,12,Passive,7.805555555555555,0.8330985584777558,72
0.7,12,Passive-Aggressive,7.26,1.651344535676975,50
0.7,13,Aggressive,7.938775510204081,1.546611393570178,49
0.7,13,Assertive,7.75,0.9604869656937598,72
0.7,13,Passive,7.861111111111111,0.7746976794354631,72
0.7,13,Passive-Aggressive,7.3,1.7172593257387585,50
0.7,14,Aggressive,7.8979591836734695,1.686279162821502,49
0.7,14,Assertive,8.01388888888889,1.4290059142541698,72
0.7,14,Passive,7.888888888888889,1.2732962165521704,72
0.7,14,Passive-Aggressive,7.08,1.893490460089245,50
0.7,15,Aggressive,7.877551020408164,1.7634324136612152,49
0.7,15,Assertive,8.194444444444445,0.7437796298065581,72
0.7,15,Passive,7.986111111111111,1.054741882255874,72
0.7,15,Passive-Aggressive,7.62,1.7248484109672728,50
0.7,16,Aggressive,7.673469387755102,1.7840468405430676,49
0.7,16,Assertive,8.26388888888889,1.1004871591619947,72
0.7,16,Passive,7.930555555555555,0.7378382755142023,72
0.7,16,Passive-Aggressive,7.76,1.5851350293348794,50
0.7,17,Aggressive,8.0,1.4433756729740643,49
0.7,17,Assertive,8.152777777777779,1.0702075910541475,72
0.7,17,Passive,7.986111111111111,0.7019701762365043,72
0.7,17,Passive-Aggressive,7.78,1.798979302441316,50
