param_value,timestep,communication_style,mean_ranking,std_ranking,count
8.0,4,Passive-Aggressive,6.061224489795919,2.304055873755616,49
8.0,5,Aggressive,6.1875,2.284603881117474,48
8.0,5,Assertive,6.794520547945205,2.3390341317968857,73
8.0,5,Passive,6.780821917808219,2.4051251719705298,73
8.0,5,Passive-Aggressive,6.530612244897959,2.2370184846532384,49
8.0,6,Aggressive,6.625,2.110006554391352,48
8.0,6,Assertive,7.301369863013699,1.846053835639456,73
8.0,6,Passive,6.7534246575342465,2.0802031278873825,73
8.0,6,Passive-Aggressive,7.204081632653061,1.755700143303884,49
8.0,7,Aggressive,7.0,2.3155349549638795,48
8.0,7,Assertive,8.0,1.443375672974064,73
8.0,7,Passive,7.328767123287672,1.8860216397408534,73
8.0,7,Passive-Aggressive,6.775510204081633,1.8848663317156933,49
8.0,8,Aggressive,6.8125,2.2088434443622593,48
8.0,8,Assertive,7.808219178082192,1.2094251876933493,73
8.0,8,Passive,7.301369863013699,1.8460538356394558,73
8.0,8,Passive-Aggressive,7.142857142857143,1.7320508075688772,49
8.0,9,Aggressive,7.145833333333333,2.2024124426128466,48
8.0,9,Assertive,8.0,1.2360330811826106,73
8.0,9,Passive,7.191780821917808,1.8078342955543933,73
8.0,9,Passive-Aggressive,7.26530612244898,1.6928219807479465,49
8.0,10,Aggressive,7.4375,1.945056472406666,48
8.0,10,Assertive,8.136986301369863,1.121941131516052,73
