param_value,timestep,ranking,count,total,proportion
4.0,8,4,1,123,0.008130081300813009
4.0,8,6,8,123,0.06504065040650407
4.0,8,7,21,123,0.17073170731707318
4.0,8,8,52,123,0.42276422764227645
4.0,8,9,38,123,0.3089430894308943
4.0,9,1,4,123,0.032520325203252036
4.0,9,4,1,123,0.008130081300813009
4.0,9,6,3,123,0.024390243902439025
4.0,9,7,19,123,0.15447154471544716
4.0,9,8,65,123,0.5284552845528455
4.0,9,9,31,123,0.25203252032520324
4.0,10,1,3,123,0.024390243902439025
4.0,10,4,1,123,0.008130081300813009
4.0,10,5,2,123,0.016260162601626018
4.0,10,6,2,123,0.016260162601626018
4.0,10,7,20,123,0.16260162601626016
4.0,10,8,68,123,0.5528455284552846
4.0,10,9,27,123,0.21951219512195122
4.0,11,1,4,123,0.032520325203252036
4.0,11,3,1,123,0.008130081300813009
4.0,11,5,1,123,0.008130081300813009
4.0,11,6,11,123,0.08943089430894309
4.0,11,7,15,123,0.12195121951219512
4.0,11,8,62,123,0.5040650406504065
4.0,11,9,29,123,0.23577235772357724
4.0,12,1,5,123,0.04065040650406504
4.0,12,4,4,123,0.032520325203252036
4.0,12,5,1,123,0.008130081300813009
4.0,12,6,13,123,0.10569105691056911
4.0,12,7,15,123,0.12195121951219512
4.0,12,8,49,123,0.3983739837398374
4.0,12,9,36,123,0.2926829268292683
4.0,13,1,5,123,0.04065040650406504
4.0,13,4,5,123,0.04065040650406504
4.0,13,5,3,123,0.024390243902439025
4.0,13,6,13,123,0.10569105691056911
4.0,13,7,19,123,0.15447154471544716
4.0,13,8,43,123,0.34959349593495936
4.0,13,9,35,123,0.2845528455284553
4.0,14,1,4,123,0.032520325203252036
4.0,14,2,1,123,0.008130081300813009
4.0,14,3,2,123,0.016260162601626018
4.0,14,4,2,123,0.016260162601626018
4.0,14,5,3,123,0.024390243902439025
4.0,14,6,13,123,0.10569105691056911
4.0,14,7,20,123,0.16260162601626016
4.0,14,8,49,123,0.3983739837398374
4.0,14,9,29,123,0.23577235772357724
4.0,15,1,3,123,0.024390243902439025
4.0,15,2,1,123,0.008130081300813009
4.0,15,3,1,123,0.008130081300813009
4.0,15,4,2,123,0.016260162601626018
4.0,15,5,1,123,0.008130081300813009
4.0,15,6,16,123,0.13008130081300814
4.0,15,7,25,123,0.2032520325203252
4.0,15,8,48,123,0.3902439024390244
4.0,15,9,26,123,0.21138211382113822
4.0,16,1,3,123,0.024390243902439025
4.0,16,2,1,123,0.008130081300813009
4.0,16,3,2,123,0.016260162601626018
4.0,16,4,1,123,0.008130081300813009
4.0,16,6,19,123,0.15447154471544716
4.0,16,7,24,123,0.1951219512195122
4.0,16,8,51,123,0.4146341463414634
4.0,16,9,22,123,0.17886178861788618
4.0,17,1,3,123,0.024390243902439025
