param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
radius,1.0,7,Assertive,6.916666666666667,2.247220505424423,7.0,1.0277777777777777,2.063092146839109
radius,1.0,7,Passive,6.861111111111111,2.0164010057210886,7.0,1.0277777777777777,2.2739030147820554
radius,1.0,7,Passive-Aggressive,7.291666666666667,2.176538269955231,8.0,1.0416666666666667,1.4884823513044847
radius,1.0,8,Aggressive,6.0,2.9999999999999996,7.0,0.7777777777777778,1.577079416890439
radius,1.0,8,Assertive,7.527777777777778,2.210185656210953,8.0,0.6111111111111112,1.419814430083388
radius,1.0,8,Passive,7.472222222222222,1.978254802469101,8.0,0.6111111111111112,1.6609425513033735
radius,1.0,8,Passive-Aggressive,7.333333333333333,2.098999071331209,8.0,0.041666666666666664,0.750603621828092
radius,1.0,9,Aggressive,6.851851851851852,2.7832424878976583,8.0,0.8518518518518519,1.7254587729667659
radius,1.0,9,Assertive,8.194444444444445,0.7099072150416937,8.0,0.6666666666666666,2.1246848505803664
radius,1.0,9,Passive,7.444444444444445,1.680891675687885,8.0,-0.027777777777777776,2.623913229304779
radius,1.0,9,Passive-Aggressive,8.166666666666666,0.701964118163034,8.0,0.8333333333333334,1.809796209201627
radius,1.0,10,Aggressive,7.111111111111111,2.485857433459767,8.0,0.25925925925925924,1.4302391567790491
radius,1.0,10,Assertive,7.972222222222222,0.8778581437993958,8.0,-0.2222222222222222,0.8319035353113315
radius,1.0,10,Passive,7.416666666666667,1.6278820596099708,8.0,-0.027777777777777776,1.6985054120963627
radius,1.0,10,Passive-Aggressive,7.458333333333333,1.6145847942957392,8.0,-0.7083333333333334,1.7062332443303203
radius,1.0,11,Aggressive,7.333333333333333,2.601774542351963,8.0,0.2222222222222222,0.5773502691896257
radius,1.0,11,Assertive,7.638888888888889,1.2456272723360315,8.0,-0.3333333333333333,0.9561828874675149
radius,1.0,11,Passive,6.888888888888889,2.011080417199781,8.0,-0.5277777777777778,1.4829721336580635
radius,1.0,11,Passive-Aggressive,7.708333333333333,0.9545846657358219,8.0,0.25,1.481773320691476
radius,1.0,12,Aggressive,7.2592592592592595,2.5509062129216953,8.0,-0.07407407407407407,0.3849001794597505
radius,1.0,12,Assertive,8.027777777777779,0.6540472290116195,8.0,0.3888888888888889,1.0495652917219118
radius,1.0,12,Passive,6.861111111111111,2.1666666666666665,8.0,-0.027777777777777776,0.8101538164751225
radius,1.0,12,Passive-Aggressive,8.041666666666666,0.3586407511783862,8.0,0.3333333333333333,0.8681147322824311
radius,1.0,13,Aggressive,6.851851851851852,2.9444041280903797,8.0,-0.4074074074074074,1.7155232271875376
radius,1.0,13,Assertive,7.833333333333333,1.133893419027682,8.0,-0.19444444444444445,0.9507724512038903
radius,1.0,13,Passive,7.027777777777778,2.4783186825070516,8.0,0.16666666666666666,1.780850519113991
