param_value,timestep,ranking,count,total,proportion
4.0,5,5,1,123,0.008130081300813009
4.0,5,6,17,123,0.13821138211382114
4.0,5,7,41,123,0.3333333333333333
4.0,5,8,4,123,0.032520325203252036
4.0,5,9,14,123,0.11382113821138211
4.0,6,1,3,123,0.024390243902439025
4.0,6,3,24,123,0.1951219512195122
4.0,6,4,3,123,0.024390243902439025
4.0,6,6,10,123,0.08130081300813008
4.0,6,7,55,123,0.44715447154471544
4.0,6,8,13,123,0.10569105691056911
4.0,6,9,15,123,0.12195121951219512
4.0,7,1,3,123,0.024390243902439025
4.0,7,2,1,123,0.008130081300813009
4.0,7,3,23,123,0.18699186991869918
4.0,7,4,8,123,0.06504065040650407
4.0,7,6,12,123,0.0975609756097561
4.0,7,7,37,123,0.3008130081300813
4.0,7,8,19,123,0.15447154471544716
4.0,7,9,20,123,0.16260162601626016
4.0,8,1,3,123,0.024390243902439025
4.0,8,2,3,123,0.024390243902439025
4.0,8,3,2,123,0.016260162601626018
4.0,8,4,5,123,0.04065040650406504
4.0,8,6,21,123,0.17073170731707318
4.0,8,7,10,123,0.08130081300813008
4.0,8,8,42,123,0.34146341463414637
4.0,8,9,37,123,0.3008130081300813
4.0,9,1,4,123,0.032520325203252036
4.0,9,2,2,123,0.016260162601626018
4.0,9,3,1,123,0.008130081300813009
4.0,9,4,3,123,0.024390243902439025
4.0,9,5,1,123,0.008130081300813009
4.0,9,6,46,123,0.37398373983739835
4.0,9,7,5,123,0.04065040650406504
4.0,9,8,37,123,0.3008130081300813
4.0,9,9,24,123,0.1951219512195122
