param_value,timestep,ranking,count,total,proportion
0.5,8,3,2,120,0.016666666666666666
0.5,8,4,5,120,0.041666666666666664
0.5,8,5,2,120,0.016666666666666666
0.5,8,6,6,120,0.05
0.5,8,7,8,120,0.06666666666666667
0.5,8,8,61,120,0.5083333333333333
0.5,8,9,31,120,0.25833333333333336
0.5,8,10,3,120,0.025
0.5,9,1,1,120,0.008333333333333333
0.5,9,3,2,120,0.016666666666666666
0.5,9,4,2,120,0.016666666666666666
0.5,9,5,2,120,0.016666666666666666
0.5,9,6,5,120,0.041666666666666664
0.5,9,7,13,120,0.10833333333333334
0.5,9,8,61,120,0.5083333333333333
0.5,9,9,31,120,0.25833333333333336
0.5,9,10,3,120,0.025
0.5,10,1,1,120,0.008333333333333333
0.5,10,3,2,120,0.016666666666666666
0.5,10,4,1,120,0.008333333333333333
0.5,10,5,2,120,0.016666666666666666
0.5,10,6,4,120,0.03333333333333333
0.5,10,7,7,120,0.058333333333333334
0.5,10,8,59,120,0.49166666666666664
0.5,10,9,41,120,0.3416666666666667
0.5,10,10,3,120,0.025
0.7,0,1,17,120,0.14166666666666666
0.7,0,2,13,120,0.10833333333333334
0.7,0,3,9,120,0.075
0.7,0,4,15,120,0.125
0.7,0,5,13,120,0.10833333333333334
0.7,0,6,8,120,0.06666666666666667
0.7,0,7,13,120,0.10833333333333334
0.7,0,8,8,120,0.06666666666666667
0.7,0,9,14,120,0.11666666666666667
0.7,0,10,10,120,0.08333333333333333
0.7,1,1,16,120,0.13333333333333333
0.7,1,2,11,120,0.09166666666666666
0.7,1,3,5,120,0.041666666666666664
0.7,1,4,14,120,0.11666666666666667
0.7,1,5,10,120,0.08333333333333333
0.7,1,6,3,120,0.025
0.7,1,7,7,120,0.058333333333333334
0.7,1,8,29,120,0.24166666666666667
0.7,1,9,23,120,0.19166666666666668
0.7,1,10,2,120,0.016666666666666666
0.7,2,1,9,120,0.075
0.7,2,2,7,120,0.058333333333333334
0.7,2,3,3,120,0.025
0.7,2,4,8,120,0.06666666666666667
0.7,2,5,7,120,0.058333333333333334
0.7,2,6,3,120,0.025
0.7,2,7,7,120,0.058333333333333334
0.7,2,8,53,120,0.44166666666666665
0.7,2,9,21,120,0.175
0.7,2,10,2,120,0.016666666666666666
0.7,3,1,9,120,0.075
0.7,3,2,6,120,0.05
0.7,3,3,2,120,0.016666666666666666
0.7,3,4,6,120,0.05
0.7,3,5,5,120,0.041666666666666664
0.7,3,6,4,120,0.03333333333333333
0.7,3,7,12,120,0.1
0.7,3,8,40,120,0.3333333333333333
0.7,3,9,34,120,0.2833333333333333
0.7,3,10,2,120,0.016666666666666666
0.7,4,1,8,120,0.06666666666666667
0.7,4,2,6,120,0.05
0.7,4,3,2,120,0.016666666666666666
0.7,4,4,6,120,0.05
0.7,4,5,5,120,0.041666666666666664
0.7,4,6,3,120,0.025
0.7,4,7,4,120,0.03333333333333333
0.7,4,8,64,120,0.5333333333333333
0.7,4,9,20,120,0.16666666666666666
0.7,4,10,2,120,0.016666666666666666
0.7,5,1,8,120,0.06666666666666667
0.7,5,2,6,120,0.05
0.7,5,3,2,120,0.016666666666666666
0.7,5,4,6,120,0.05
0.7,5,5,4,120,0.03333333333333333
0.7,5,6,4,120,0.03333333333333333
0.7,5,7,5,120,0.041666666666666664
0.7,5,8,43,120,0.35833333333333334
0.7,5,9,39,120,0.325
0.7,5,10,3,120,0.025
0.7,6,1,6,120,0.05
0.7,6,2,5,120,0.041666666666666664
0.7,6,3,3,120,0.025
0.7,6,4,6,120,0.05
0.7,6,5,3,120,0.025
0.7,6,6,3,120,0.025
0.7,6,7,16,120,0.13333333333333333
0.7,6,8,33,120,0.275
0.7,6,9,42,120,0.35
0.7,6,10,3,120,0.025
0.7,7,1,5,120,0.041666666666666664
0.7,7,2,5,120,0.041666666666666664
0.7,7,3,2,120,0.016666666666666666
0.7,7,4,2,120,0.016666666666666666
0.7,7,5,2,120,0.016666666666666666
0.7,7,6,2,120,0.016666666666666666
0.7,7,7,8,120,0.06666666666666667
0.7,7,8,40,120,0.3333333333333333
0.7,7,9,49,120,0.4083333333333333
0.7,7,10,5,120,0.041666666666666664
0.7,8,1,4,120,0.03333333333333333
0.7,8,2,4,120,0.03333333333333333
0.7,8,3,2,120,0.016666666666666666
0.7,8,4,1,120,0.008333333333333333
0.7,8,5,1,120,0.008333333333333333
0.7,8,6,3,120,0.025
0.7,8,7,6,120,0.05
0.7,8,8,41,120,0.3416666666666667
0.7,8,9,57,120,0.475
0.7,8,10,1,120,0.008333333333333333
0.7,9,1,3,120,0.025
0.7,9,2,4,120,0.03333333333333333
0.7,9,3,1,120,0.008333333333333333
0.7,9,4,2,120,0.016666666666666666
0.7,9,5,1,120,0.008333333333333333
0.7,9,6,3,120,0.025
0.7,9,7,3,120,0.025
0.7,9,8,56,120,0.4666666666666667
0.7,9,9,47,120,0.39166666666666666
0.7,10,1,3,120,0.025
0.7,10,2,4,120,0.03333333333333333
0.7,10,5,1,120,0.008333333333333333
0.7,10,6,2,120,0.016666666666666666
0.7,10,7,6,120,0.05
0.7,10,8,37,120,0.30833333333333335
0.7,10,9,64,120,0.5333333333333333
0.7,10,10,3,120,0.025
