param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
p,0.7,6,Assertive,8.11111111111111,1.507652437737516,9.0,0.19444444444444445,1.5458598059599518
p,0.7,6,Passive,7.333333333333333,2.1908902300206647,8.0,0.027777777777777776,1.2532497439197507
p,0.7,6,Passive-Aggressive,6.625,2.916407856012032,8.0,0.0,0.5897678246195885
p,0.7,7,Aggressive,6.583333333333333,2.9030219137795115,7.0,0.2916666666666667,0.8586727202955211
p,0.7,7,Assertive,8.61111111111111,1.128280050792299,9.0,0.5,0.87831006565368
p,0.7,7,Passive,7.777777777777778,1.8378731669453638,8.0,0.4444444444444444,1.2292725943057183
p,0.7,7,Passive-Aggressive,7.083333333333333,2.7173623186859888,8.0,0.4583333333333333,1.3180739131701644
p,0.7,8,Aggressive,7.416666666666667,2.7173623186859883,9.0,0.8333333333333334,1.9261736493723072
p,0.7,8,Assertive,8.38888888888889,1.1778376744278416,9.0,-0.2222222222222222,0.9888264649460884
p,0.7,8,Passive,7.916666666666667,1.8263937926181983,8.0,0.1388888888888889,0.6393200753379787
p,0.7,8,Passive-Aggressive,7.208333333333333,2.377049077920054,8.0,0.125,1.1539158284426274
p,0.7,9,Aggressive,7.166666666666667,2.5480882290824245,8.0,-0.25,1.6218615177038684
p,0.7,9,Assertive,8.472222222222221,1.0552213338878549,9.0,0.08333333333333333,0.9063269671749656
p,0.7,9,Passive,7.861111111111111,1.7912928735218479,8.0,-0.05555555555555555,0.5828229059350188
p,0.7,9,Passive-Aggressive,7.375,1.9067956275430755,8.0,0.16666666666666666,1.9486152645597752
p,0.7,10,Aggressive,7.541666666666667,2.501810938303391,9.0,0.375,1.2445533509971602
p,0.7,10,Assertive,8.722222222222221,0.7410845762842111,9.0,0.25,0.6917885721601857
p,0.7,10,Passive,8.13888888888889,1.7263136245070676,9.0,0.2777777777777778,0.9444911286314404
p,0.7,10,Passive-Aggressive,7.666666666666667,2.0359095108162064,8.0,0.2916666666666667,0.9078961186825509
