param_value,timestep,ranking,count,total,proportion
0.3,0,1,3,123,0.024390243902439025
0.3,0,3,60,123,0.4878048780487805
0.3,0,7,60,123,0.4878048780487805
0.3,1,1,3,123,0.024390243902439025
0.3,1,3,57,123,0.4634146341463415
0.3,1,6,1,123,0.008130081300813009
0.3,1,7,61,123,0.4959349593495935
0.3,1,8,1,123,0.008130081300813009
0.3,2,1,3,123,0.024390243902439025
0.3,2,3,50,123,0.4065040650406504
0.3,2,4,1,123,0.008130081300813009
0.3,2,5,1,123,0.008130081300813009
0.3,2,6,3,123,0.024390243902439025
0.3,2,7,52,123,0.42276422764227645
0.3,2,8,13,123,0.10569105691056911
0.3,3,1,3,123,0.024390243902439025
0.3,3,2,1,123,0.008130081300813009
0.3,3,3,26,123,0.21138211382113822
0.3,3,4,3,123,0.024390243902439025
0.3,3,5,1,123,0.008130081300813009
0.3,3,6,6,123,0.04878048780487805
0.3,3,7,39,123,0.3170731707317073
0.3,3,8,35,123,0.2845528455284553
0.3,3,9,9,123,0.07317073170731707
0.3,4,1,4,123,0.032520325203252036
0.3,4,2,1,123,0.008130081300813009
0.3,4,3,19,123,0.15447154471544716
0.3,4,4,3,123,0.024390243902439025
0.3,4,5,3,123,0.024390243902439025
0.3,4,6,13,123,0.10569105691056911
0.3,4,7,33,123,0.2682926829268293
0.3,4,8,27,123,0.21951219512195122
0.3,4,9,20,123,0.16260162601626016
0.3,5,1,7,123,0.056910569105691054
0.3,5,3,11,123,0.08943089430894309
0.3,5,4,2,123,0.016260162601626018
0.3,5,5,2,123,0.016260162601626018
0.3,5,6,17,123,0.13821138211382114
0.3,5,7,24,123,0.1951219512195122
0.3,5,8,45,123,0.36585365853658536
0.3,5,9,15,123,0.12195121951219512
0.3,6,1,4,123,0.032520325203252036
0.3,6,2,3,123,0.024390243902439025
0.3,6,3,5,123,0.04065040650406504
0.3,6,4,2,123,0.016260162601626018
0.3,6,6,12,123,0.0975609756097561
0.3,6,7,18,123,0.14634146341463414
0.3,6,8,47,123,0.3821138211382114
0.3,6,9,32,123,0.2601626016260163
0.3,7,1,4,123,0.032520325203252036
0.3,7,2,1,123,0.008130081300813009
0.3,7,3,2,123,0.016260162601626018
0.3,7,4,2,123,0.016260162601626018
0.3,7,6,11,123,0.08943089430894309
0.3,7,7,23,123,0.18699186991869918
0.3,7,8,51,123,0.4146341463414634
0.3,7,9,28,123,0.22764227642276422
0.3,7,10,1,123,0.008130081300813009
0.3,8,1,4,123,0.032520325203252036
0.3,8,4,1,123,0.008130081300813009
0.3,8,6,13,123,0.10569105691056911
0.3,8,7,13,123,0.10569105691056911
0.3,8,8,57,123,0.4634146341463415
0.3,8,9,35,123,0.2845528455284553
0.3,9,1,5,123,0.04065040650406504
0.3,9,4,1,123,0.008130081300813009
0.3,9,6,5,123,0.04065040650406504
0.3,9,7,10,123,0.08130081300813008
0.3,9,8,67,123,0.5447154471544715
0.3,9,9,35,123,0.2845528455284553
0.3,10,1,4,123,0.032520325203252036
0.3,10,4,1,123,0.008130081300813009
0.3,10,6,5,123,0.04065040650406504
0.3,10,7,15,123,0.12195121951219512
0.3,10,8,64,123,0.5203252032520326
0.3,10,9,34,123,0.2764227642276423
0.3,11,1,3,123,0.024390243902439025
0.3,11,4,1,123,0.008130081300813009
0.3,11,5,1,123,0.008130081300813009
0.3,11,6,6,123,0.04878048780487805
0.3,11,7,12,123,0.0975609756097561
0.3,11,8,68,123,0.5528455284552846
0.3,11,9,32,123,0.2601626016260163
0.3,12,1,3,123,0.024390243902439025
0.3,12,4,2,123,0.016260162601626018
0.3,12,5,2,123,0.016260162601626018
0.3,12,6,5,123,0.04065040650406504
0.3,12,7,24,123,0.1951219512195122
0.3,12,8,60,123,0.4878048780487805
0.3,12,9,27,123,0.21951219512195122
0.3,13,1,4,123,0.032520325203252036
0.3,13,4,3,123,0.024390243902439025
0.3,13,6,13,123,0.10569105691056911
0.3,13,7,22,123,0.17886178861788618
0.3,13,8,46,123,0.37398373983739835
0.3,13,9,35,123,0.2845528455284553
0.3,14,1,5,123,0.04065040650406504
0.3,14,3,1,123,0.008130081300813009
0.3,14,4,1,123,0.008130081300813009
0.3,14,5,1,123,0.008130081300813009
0.3,14,6,17,123,0.13821138211382114
0.3,14,7,25,123,0.2032520325203252
0.3,14,8,52,123,0.42276422764227645
0.3,14,9,21,123,0.17073170731707318
0.3,15,1,5,123,0.04065040650406504
0.3,15,2,1,123,0.008130081300813009
0.3,15,4,2,123,0.016260162601626018
0.3,15,5,1,123,0.008130081300813009
0.3,15,6,18,123,0.14634146341463414
0.3,15,7,19,123,0.15447154471544716
0.3,15,8,53,123,0.43089430894308944
0.3,15,9,24,123,0.1951219512195122
0.3,16,1,5,123,0.04065040650406504
0.3,16,2,2,123,0.016260162601626018
0.3,16,4,2,123,0.016260162601626018
0.3,16,6,15,123,0.12195121951219512
0.3,16,7,18,123,0.14634146341463414
0.3,16,8,60,123,0.4878048780487805
0.3,16,9,21,123,0.17073170731707318
0.3,17,1,14,123,0.11382113821138211
0.3,17,2,1,123,0.008130081300813009
0.3,17,4,1,123,0.008130081300813009
0.3,17,5,1,123,0.008130081300813009
0.3,17,6,24,123,0.1951219512195122
0.3,17,7,15,123,0.12195121951219512
0.3,17,8,46,123,0.37398373983739835
0.3,17,9,21,123,0.17073170731707318
0.3,18,1,20,123,0.16260162601626016
0.3,18,3,1,123,0.008130081300813009
0.3,18,4,1,123,0.008130081300813009
0.3,18,5,3,123,0.024390243902439025
0.3,18,6,18,123,0.14634146341463414
0.3,18,7,18,123,0.14634146341463414
0.3,18,8,52,123,0.42276422764227645
0.3,18,9,10,123,0.08130081300813008
0.3,19,1,24,123,0.1951219512195122
0.3,19,3,1,123,0.008130081300813009
0.3,19,4,3,123,0.024390243902439025
0.3,19,5,2,123,0.016260162601626018
0.3,19,6,21,123,0.17073170731707318
0.3,19,7,14,123,0.11382113821138211
0.3,19,8,47,123,0.3821138211382114
0.3,19,9,11,123,0.08943089430894309
0.3,20,1,22,123,0.17886178861788618
0.3,20,3,2,123,0.016260162601626018
0.3,20,4,1,123,0.008130081300813009
0.3,20,5,1,123,0.008130081300813009
0.3,20,6,9,123,0.07317073170731707
0.3,20,7,17,123,0.13821138211382114
0.3,20,8,60,123,0.4878048780487805
0.3,20,9,11,123,0.08943089430894309
0.5,0,1,3,123,0.024390243902439025
0.5,0,3,60,123,0.4878048780487805
0.5,0,7,60,123,0.4878048780487805
0.5,1,1,3,123,0.024390243902439025
0.5,1,3,59,123,0.4796747967479675
0.5,1,7,60,123,0.4878048780487805
0.5,1,8,1,123,0.008130081300813009
0.5,2,1,3,123,0.024390243902439025
0.5,2,3,47,123,0.3821138211382114
0.5,2,4,1,123,0.008130081300813009
0.5,2,6,4,123,0.032520325203252036
0.5,2,7,49,123,0.3983739837398374
0.5,2,8,19,123,0.15447154471544716
0.5,3,1,3,123,0.024390243902439025
0.5,3,3,34,123,0.2764227642276423
0.5,3,4,1,123,0.008130081300813009
0.5,3,6,5,123,0.04065040650406504
0.5,3,7,52,123,0.42276422764227645
0.5,3,8,19,123,0.15447154471544716
0.5,3,9,9,123,0.07317073170731707
0.5,4,1,3,123,0.024390243902439025
